2024-06-08 11:07:11,379 INFO    StreamThr :37245 [internal.py:wandb_internal():85] W&B internal server running at pid: 37245, started at: 2024-06-08 11:07:11.378753
2024-06-08 11:07:19,077 INFO    SenderThread:37245 [file_stream.py:finish():605] file stream finish is done
2024-06-08 11:07:19,077 INFO    SenderThread:37245 [sender.py:transition_state():614] send defer: 13
2024-06-08 11:07:19,077 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 11:07:19,077 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: defer
2024-06-08 11:07:19,077 INFO    HandlerThread:37245 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-08 11:07:19,077 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: defer
2024-06-08 11:07:19,077 INFO    SenderThread:37245 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-08 11:07:19,077 INFO    SenderThread:37245 [sender.py:transition_state():614] send defer: 14
2024-06-08 11:07:19,077 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: defer
2024-06-08 11:07:19,078 INFO    HandlerThread:37245 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-08 11:07:19,078 DEBUG   SenderThread:37245 [sender.py:send():379] send: final
2024-06-08 11:07:19,078 DEBUG   SenderThread:37245 [sender.py:send():379] send: footer
2024-06-08 11:07:19,078 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: defer
2024-06-08 11:07:19,078 INFO    SenderThread:37245 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-08 11:07:19,078 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 11:07:19,079 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 11:07:19,079 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: server_info
2024-06-08 11:07:19,079 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 11:07:19,079 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: server_info
2024-06-08 11:07:19,081 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: get_summary
2024-06-08 11:07:19,081 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-08 11:07:19,081 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-08 11:07:19,228 DEBUG   SenderThread:37245 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 11:07:19,229 INFO    MainThread:37245 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-08 11:07:19,229 INFO    MainThread:37245 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-08 11:07:19,229 INFO    MainThread:37245 [wandb_run.py:_footer_sync_info():3967] logging synced files
2024-06-08 11:07:19,229 DEBUG   HandlerThread:37245 [handler.py:handle_request():158] handle_request: shutdown
2024-06-08 11:07:19,229 INFO    HandlerThread:37245 [handler.py:finish():882] shutting down handler
2024-06-08 11:07:20,080 INFO    WriterThread:37245 [datastore.py:close():296] close: checkpoints/mp-2024/20240608-110707/wandb/run-20240608_110711-rt1n4l6w/run-rt1n4l6w.wandb
2024-06-08 11:07:20,229 INFO    SenderThread:37245 [sender.py:finish():1608] shutting down sender
2024-06-08 11:07:20,229 INFO    SenderThread:37245 [file_pusher.py:finish():169] shutting down file pusher
2024-06-08 11:07:20,229 INFO    SenderThread:37245 [file_pusher.py:join():175] waiting for file pusher
