2024-06-07 16:04:04,994 INFO    StreamThr :2918 [internal.py:wandb_internal():85] W&B internal server running at pid: 2918, started at: 2024-06-07 16:04:04.994210
2024-06-07 16:04:05,692 DEBUG   HandlerThread:2918 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-26-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-06-07T16:04:05.685540', 'startedAt': '2024-06-07T16:04:04.987627', 'docker': None, 'cuda': None, 'args': ('--save-root', 'checkpoints', '--data-root', 'data/public', '--wandb'), 'state': 'running', 'program': '/workspace/project2/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@gitlab.inf.ethz.ch:course-mp2024/StrawberryPudding.git', 'commit': '5bfb85f3941c5b196ee410d495e92d86b69cadcc'}, 'email': None, 'root': '/workspace/project2', 'host': 'd39a839fb0b8', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2547.0065833333333, 'min': 1500.0, 'max': 2850.0}, 'cpu_freq_per_core': [{'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 2395.25, 'min': 1500.0, 'max': 2850.0}, {'current': 2397.653, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3124.791, 'min': 1500.0, 'max': 2850.0}, {'current': 3903.564, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3115.947, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3117.876, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3118.502, 'min': 1500.0, 'max': 2850.0}, {'current': 3893.798, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3118.867, 'min': 1500.0, 'max': 2850.0}, {'current': 3117.379, 'min': 1500.0, 'max': 2850.0}, {'current': 3900.633, 'min': 1500.0, 'max': 2850.0}, {'current': 3118.911, 'min': 1500.0, 'max': 2850.0}, {'current': 3114.698, 'min': 1500.0, 'max': 2850.0}, {'current': 3116.32, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 2850.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1919.038, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 2397.738, 'min': 1500.0, 'max': 2850.0}, {'current': 3116.518, 'min': 1500.0, 'max': 2850.0}, {'current': 3116.958, 'min': 1500.0, 'max': 2850.0}, {'current': 3129.262, 'min': 1500.0, 'max': 2850.0}, {'current': 3900.887, 'min': 1500.0, 'max': 2850.0}, {'current': 3180.636, 'min': 1500.0, 'max': 2850.0}, {'current': 2850.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3114.751, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3902.865, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 3115.91, 'min': 1500.0, 'max': 2850.0}, {'current': 3903.113, 'min': 1500.0, 'max': 2850.0}, {'current': 3124.363, 'min': 1500.0, 'max': 2850.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2850.0}, {'current': 2850.0, 'min': 1500.0, 'max': 2850.0}], 'disk': {'/': {'total': 20.0, 'used': 0.7913055419921875}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 251.5516700744629}}
2024-06-07 16:04:05,692 INFO    HandlerThread:2918 [system_monitor.py:probe():224] Finished collecting system info
2024-06-07 16:04:05,692 INFO    HandlerThread:2918 [system_monitor.py:probe():227] Publishing system info
2024-06-07 16:04:05,693 INFO    HandlerThread:2918 [system_monitor.py:probe():229] Finished publishing system info
2024-06-07 16:04:05,694 DEBUG   SenderThread:2918 [sender.py:send():379] send: files
2024-06-07 16:04:05,694 INFO    SenderThread:2918 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-07 16:04:05,777 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: python_packages
2024-06-07 16:04:05,777 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: python_packages
2024-06-07 16:04:05,824 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: stop_status
2024-06-07 16:04:05,825 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-07 16:04:05,825 DEBUG   SenderThread:2918 [sender.py:send():379] send: telemetry
2024-06-07 16:04:05,825 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: stop_status
2024-06-07 16:04:06,299 DEBUG   SenderThread:2918 [sender.py:send():379] send: telemetry
2024-06-07 16:04:06,559 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_created():271] file/dir created: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/wandb-metadata.json
2024-06-07 16:04:06,559 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_created():271] file/dir created: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/requirements.txt
2024-06-07 16:04:06,595 INFO    wandb-upload_0:2918 [upload_job.py:push():130] Uploaded file /tmp/tmpaqapju44wandb/9gr8593v-wandb-metadata.json
2024-06-07 16:04:06,706 DEBUG   SenderThread:2918 [sender.py:send():379] send: exit
2024-06-07 16:04:06,706 INFO    SenderThread:2918 [sender.py:send_exit():586] handling exit code: 1
2024-06-07 16:04:06,706 INFO    SenderThread:2918 [sender.py:send_exit():588] handling runtime: 1
2024-06-07 16:04:06,706 INFO    SenderThread:2918 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-07 16:04:06,706 INFO    SenderThread:2918 [sender.py:send_exit():594] send defer
2024-06-07 16:04:06,706 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,706 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-07 16:04:06,707 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,707 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-07 16:04:06,707 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 1
2024-06-07 16:04:06,707 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,707 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-07 16:04:06,707 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,707 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-07 16:04:06,707 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 2
2024-06-07 16:04:06,707 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,707 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-07 16:04:06,707 INFO    HandlerThread:2918 [system_monitor.py:finish():203] Stopping system monitor
2024-06-07 16:04:06,707 DEBUG   SystemMonitor:2918 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-07 16:04:06,707 DEBUG   SystemMonitor:2918 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-07 16:04:06,707 DEBUG   SystemMonitor:2918 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-07 16:04:06,708 INFO    HandlerThread:2918 [interfaces.py:finish():200] Joined cpu monitor
2024-06-07 16:04:06,708 INFO    HandlerThread:2918 [interfaces.py:finish():200] Joined disk monitor
2024-06-07 16:04:06,715 INFO    HandlerThread:2918 [interfaces.py:finish():200] Joined gpu monitor
2024-06-07 16:04:06,715 INFO    HandlerThread:2918 [interfaces.py:finish():200] Joined memory monitor
2024-06-07 16:04:06,715 INFO    HandlerThread:2918 [interfaces.py:finish():200] Joined network monitor
2024-06-07 16:04:06,716 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,716 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-07 16:04:06,716 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 3
2024-06-07 16:04:06,716 DEBUG   SenderThread:2918 [sender.py:send():379] send: stats
2024-06-07 16:04:06,716 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,716 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-07 16:04:06,716 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,716 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-07 16:04:06,716 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 4
2024-06-07 16:04:06,716 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,716 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-07 16:04:06,716 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 5
2024-06-07 16:04:06,717 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,717 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-07 16:04:06,717 DEBUG   SenderThread:2918 [sender.py:send():379] send: summary
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-07 16:04:06,717 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 6
2024-06-07 16:04:06,717 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,717 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-07 16:04:06,717 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,717 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-07 16:04:06,720 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:04:06,904 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 7
2024-06-07 16:04:06,904 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:06,904 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-07 16:04:06,904 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:06,905 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-07 16:04:07,557 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_modified():288] file/dir modified: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/config.yaml
2024-06-07 16:04:07,557 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_created():271] file/dir created: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/wandb-summary.json
2024-06-07 16:04:07,558 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_created():271] file/dir created: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/output.log
2024-06-07 16:04:07,706 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-07 16:04:08,667 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 8
2024-06-07 16:04:08,667 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: poll_exit
2024-06-07 16:04:08,668 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:08,668 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-07 16:04:08,669 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:08,669 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-07 16:04:08,669 INFO    SenderThread:2918 [job_builder.py:build():440] Attempting to build job artifact
2024-06-07 16:04:08,669 INFO    SenderThread:2918 [job_builder.py:_get_source_type():569] is repo sourced job
2024-06-07 16:04:08,683 INFO    SenderThread:2918 [job_builder.py:build():545] adding wandb-job metadata file
2024-06-07 16:04:08,685 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 9
2024-06-07 16:04:08,685 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:08,685 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-07 16:04:08,686 DEBUG   SenderThread:2918 [sender.py:send():379] send: artifact
2024-06-07 16:04:08,706 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-07 16:04:09,558 INFO    Thread-12 :2918 [dir_watcher.py:_on_file_modified():288] file/dir modified: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/output.log
2024-06-07 16:04:10,048 INFO    wandb-upload_1:2918 [upload_job.py:push():88] Uploaded file /root/.local/share/wandb/artifacts/staging/tmppi2y921s
2024-06-07 16:04:10,197 INFO    wandb-upload_0:2918 [upload_job.py:push():88] Uploaded file /tmp/tmp2_aog5sc/wandb-job.json
2024-06-07 16:04:11,246 INFO    SenderThread:2918 [sender.py:send_artifact():1530] sent artifact job-git_gitlab.inf.ethz.ch_course-mp2024_StrawberryPudding.git_train.py - {'id': 'QXJ0aWZhY3Q6ODYzODczMTU2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MzM3OTY5MQ==', 'latestArtifact': None}}
2024-06-07 16:04:11,246 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:11,246 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-07 16:04:11,246 INFO    SenderThread:2918 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-07 16:04:11,559 INFO    SenderThread:2918 [dir_watcher.py:finish():388] scan: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files
2024-06-07 16:04:11,559 INFO    SenderThread:2918 [dir_watcher.py:finish():402] scan save: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/config.yaml config.yaml
2024-06-07 16:04:11,559 INFO    SenderThread:2918 [dir_watcher.py:finish():402] scan save: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/wandb-metadata.json wandb-metadata.json
2024-06-07 16:04:11,560 INFO    SenderThread:2918 [dir_watcher.py:finish():402] scan save: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/requirements.txt requirements.txt
2024-06-07 16:04:11,563 INFO    SenderThread:2918 [dir_watcher.py:finish():402] scan save: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/output.log output.log
2024-06-07 16:04:11,565 INFO    SenderThread:2918 [dir_watcher.py:finish():402] scan save: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/wandb-summary.json wandb-summary.json
2024-06-07 16:04:11,565 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 10
2024-06-07 16:04:11,565 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: poll_exit
2024-06-07 16:04:11,565 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:11,566 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-07 16:04:11,566 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:11,566 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-07 16:04:11,566 INFO    SenderThread:2918 [file_pusher.py:finish():169] shutting down file pusher
2024-06-07 16:04:11,709 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-07 16:04:11,710 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: poll_exit
2024-06-07 16:04:11,988 INFO    wandb-upload_0:2918 [upload_job.py:push():130] Uploaded file checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/requirements.txt
2024-06-07 16:04:12,009 INFO    wandb-upload_1:2918 [upload_job.py:push():130] Uploaded file checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/config.yaml
2024-06-07 16:04:12,187 INFO    wandb-upload_3:2918 [upload_job.py:push():130] Uploaded file checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/wandb-summary.json
2024-06-07 16:04:12,197 INFO    wandb-upload_2:2918 [upload_job.py:push():130] Uploaded file checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/files/output.log
2024-06-07 16:04:12,397 INFO    Thread-11 (_thread_body):2918 [sender.py:transition_state():614] send defer: 11
2024-06-07 16:04:12,398 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:12,398 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-07 16:04:12,398 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:12,398 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-07 16:04:12,398 INFO    SenderThread:2918 [file_pusher.py:join():175] waiting for file pusher
2024-06-07 16:04:12,399 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 12
2024-06-07 16:04:12,399 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:12,399 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-07 16:04:12,399 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:12,399 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-07 16:04:12,399 INFO    SenderThread:2918 [file_stream.py:finish():601] file stream finish called
2024-06-07 16:04:12,553 INFO    SenderThread:2918 [file_stream.py:finish():605] file stream finish is done
2024-06-07 16:04:12,553 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 13
2024-06-07 16:04:12,554 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:12,554 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-07 16:04:12,554 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:12,554 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-07 16:04:12,554 INFO    SenderThread:2918 [sender.py:transition_state():614] send defer: 14
2024-06-07 16:04:12,554 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: defer
2024-06-07 16:04:12,554 INFO    HandlerThread:2918 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-07 16:04:12,554 DEBUG   SenderThread:2918 [sender.py:send():379] send: final
2024-06-07 16:04:12,555 DEBUG   SenderThread:2918 [sender.py:send():379] send: footer
2024-06-07 16:04:12,555 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: defer
2024-06-07 16:04:12,555 INFO    SenderThread:2918 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-07 16:04:12,555 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-07 16:04:12,555 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: poll_exit
2024-06-07 16:04:12,556 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: server_info
2024-06-07 16:04:12,556 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: server_info
2024-06-07 16:04:12,557 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-07 16:04:12,558 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: get_summary
2024-06-07 16:04:12,558 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-07 16:04:12,558 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-07 16:04:12,694 DEBUG   SenderThread:2918 [sender.py:send_request():406] send_request: poll_exit
2024-06-07 16:04:12,694 INFO    MainThread:2918 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-07 16:04:12,694 INFO    MainThread:2918 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-07 16:04:12,695 INFO    MainThread:2918 [wandb_run.py:_footer_sync_info():3967] logging synced files
2024-06-07 16:04:12,695 DEBUG   HandlerThread:2918 [handler.py:handle_request():158] handle_request: shutdown
2024-06-07 16:04:12,695 INFO    HandlerThread:2918 [handler.py:finish():882] shutting down handler
2024-06-07 16:04:13,598 INFO    WriterThread:2918 [datastore.py:close():296] close: checkpoints/mp-2024/20240607-160353/wandb/run-20240607_160404-lsw53cd5/run-lsw53cd5.wandb
2024-06-07 16:04:13,694 INFO    SenderThread:2918 [sender.py:finish():1608] shutting down sender
2024-06-07 16:04:13,695 INFO    SenderThread:2918 [file_pusher.py:finish():169] shutting down file pusher
2024-06-07 16:04:13,695 INFO    SenderThread:2918 [file_pusher.py:join():175] waiting for file pusher
